Conversation_ID,Transcript,Summary;Identificador;Tech;Sales
internal: I can see devices are already connected. I can see like one two.;;;
internal: Three four devices connected with the Mac. I think there's a Mac also connected.;;;
external: It looks like it's working but it's still not that far.;;;
internal: Ok, so can you please check, let me know the diss between your modem and, uh, and and the devices that you are using because I think.;;;
external: I am standing right next to it on my phone.;;;
internal: Right next to it, okay. so let's run a speed test then so in your phone, is it connected to the two point four G or to the five G?;;;
external: Five five J.;;;
internal: Five G, ok, open up a browser, uh, type in exit speed test and can you run a speed test and let me know the speeds that you are receiving.;;;
external: Yeah.;;;
external: What we are doing now.;;;
external: So it says hundred megabytes.;;;
internal: Uh, so actually you are a hundred m b p s speed plan if you are receiving hundred megabytes that means speeds are right now good. what so would you be able to because I need to find out where the issue is what kind of issue is would you be able to let me know what so is it like what kind of?;;;
internal: Are you facing the issues right now as well?;;;
external: Let me just try my computer.;;;
internal: Sure, sure, sure.;;;
external: Okay.;;;
external: It looks like it is going, ok. I will just call you back if it still happens, alright.;;;
internal: Definitely, definitely, you can call us back and if you are okay with it, we have already. I got a case for you. I'm updating the same case notes, uh, would you be able to note this down if you face any issues after after a while you can give us a call and you just need to mention this case number and the assisting agents will be able to easily troubles shoot them.;;;
internal: Because I have already mentioned everything that we have done, uh, can I read it out?;;;
internal: Sure, three five.;;;
external: Yeah.;;;
internal: Seven double one four nine three five seven double one four nine, okay, okay. I am sorry for the inconvenience anything else I can help you with.;;;
external: Yeah.;;;
external: So sounds good.;;;
external: Oh good. Thank you have a good day.;;;
"internal: You too."",""Customer intent:";;;
#NOMBRE?;;;
;;;
Agent actions:;;;
#NOMBRE?;;;
#NOMBRE?;;;
- The agent verifies the customer's relevant information and confirms the modem they are using.;;;
- The agent asks the customer about the specific issue they are facing, whether it's slow browsing or specific websites.;;;
#NOMBRE?;;;
#NOMBRE?;;;
#NOMBRE?;;;
#NOMBRE?;;;
#NOMBRE?;;;
#NOMBRE?;;;
#NOMBRE?;;;
#NOMBRE?;;;
;;;
Customer sentiment:;;;
- The customer is frustrated and annoyed about the prolonged outage and slow connection, as it is affecting their business operations. ;;;
#NOMBRE?;;;
#NOMBRE?;;;
"- At the end of the call, the customer sounds satisfied and thankful for the assistance provided.""";;;
"f3dd8e3c-3b68-4cd0-b1e6-72ac4682b295-16d68ad5-ff61-4c7f-83dc-7459b9052c22.transcript.json,""internal: good morning suh. This is Angela. How may I assist you?";1;;
external: Oh, hi, um, I am moving and I need to cancel my system.;;;
internal: Alright, Are you interested in relocating the service with us?;;;
external: No, I can't do it. I've looked at every option and yeah, I can't do it. So yeah, I have to cancel.;;;
internal: Alright. Can you please verify your full name and the address?;;;
external: Sure, my full name is Leanne Collins and my address is unit one of fifteen, That's H I N E M A Avenue six one.;;;
internal: And your email address and the date of birth?;;;
external: Uh, email address is e double l c I at icloud dot com and the date of birth is the fourth of February sixty nine.;;;
internal: I have sent a verification quote to your nominated mobile number. Can you tell that to me?;;;
external: Sure, um, it's eight one six o seven.;;;
internal: Alright. Thank you very much for the verification. Hmm. So you will say you're moving property, the reason why you can't relocate it is because he is there active connection at the property or any other reason?;;;
external: No, there's no active connection at the property. so I can't do it.;;;
internal: Or would you like to provide the address? so that I can see if it's available or not or you just want to cancel?;;;
external: No through this and every other provider.;;;
internal: Uh, huh, alright.;;;
external: Thank you, bye.;;;
internal: No problem.;;;
internal: So there are two options regarding the cancellation one is an immediate cancellation and the other option is the cancellation at the end of the billing cycle, which is on the twenty seventh of September. so the last invoice is due on the eleventh of September on the eleventh. the sixty nine dollars will be fully charged from your account since we don't provide any prorated.;;;
external: Ok, so that that's regardless of when I cancelled.;;;
internal: Yes.;;;
external: Ok, so, um, because I don't have a moved date yet, um.;;;
internal: Uh.;;;
external: So the money is coming out whether I cancel immediately or later on, is that correct?;;;
internal: Yes, depends so basically either way you will be charged for the full month.;;;
external: Yea, ok, so we will leave it connected until the next billing cycle.;;;
internal: Alright, so shall I proceed with the cancellation for the twenty seventh of September?;;;
external: Yes, thanks.;;;
internal: Yeah, alright.;;;
external: And do you provide confirmation of that in email?;;;
internal: Yes, he will be, yes. you will be receiving an email confirming the cancellation and I'll also provide you with the reference number. I have commented everything on the reference number which I'm going to provide you. if in case you have any, uh, inquiries, just provide this reference number and he will be able to check for the records. Uh, do you have a pen and a paper to write down the?;;;
internal: Reference number.;;;
external: Yes, I do.;;;
internal: It is three five seven.;;;
external: Yeah.;;;
internal: Two eight double zero.;;;
external: Three five seven two eight double zero.;;;
internal: Correct.;;;
external: Yeah, awesome. thank you.;;;
internal: No problem there anything else that I could assist you with?;;;
external: No, no, I wish, I could stay with because I've been completely happy, you know through my republic but yeah, unfortunately, mm, there's no M B M connection and mm, I'm probably gonna have to go via a Sim card and mm, five G modem.;;;
internal: Oh.;;;
internal: Yes.;;;
internal: Uh, huh.;;;
internal: Alright, okay.;;;
external: Yeah, yeah, anyway that's not a problem. Thank you so much for.;;;
internal: No, no problem. Thank you very much for calling us. And if you don't mind there is a one question survey at the end of the call to rate my service. If you have some time only please take the survey one is being the lowest sing is being the highest.;;;
external: Thank you.;;;
internal: Thank you have a great day, bye.;;;
"external: Okay, bye."",""Customer Intent: The customer wants to cancel their service due to moving and being unable to relocate the service with the company.";;;
Agent Actions: The agent verifies the customer's information, offers the option to relocate the service (which the customer declines), discusses cancellation options, confirms the cancellation date, provides a reference number, and offers a survey at the end of the call.;;;
